Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ariana_boussard_reifel_omineca_gold_tone_earrings,,,,,,,,Diamond,,19,,white-gold,,1134.0007696661876,shopify,1,deny,manual,220.00,245.00,true,true,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/ariana_boussard_reifel_omineca_gold_tone_earrings_3.jpg?v=1592231045,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/ariana_boussard_reifel_omineca_gold_tone_earrings_3.jpg?v=1592231045,oz,,,
ariana_boussard_reifel_omineca_gold_tone_earrings,,,,,,,,Ruby,,19,,yellow-gold,,100.0,shopify,13,continue,manual,219.00,260.00,true,true,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/ariana_boussard_reifel_omineca_gold_tone_earrings_4.jpg?v=1592231045,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/ariana_boussard_reifel_omineca_gold_tone_earrings_4.jpg?v=1592231045,g,,,
ariana_boussard_reifel_omineca_gold_tone_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/ariana_boussard_reifel_omineca_gold_tone_earrings_5.jpg?v=1592231045,5,,,,,,,,,,,,,,,,,,,,,,
annie_costello_brown_mini_pompom_gold_tone_earrings,Annie Costello Brown Mini Pompom Gold Tone Earrings,"<h2 style=""text-align: center;"">There are two types of jewelry – stones and metals</h2>
<p>Precious metals have always been a detector of prosperity and high social rank. Just remember that jewelry was always a very inaccessible good for ordinary people. Only kings and emperors, priests and pirates could own the jewelry.  Ancients believed that precious stones have always had some magical power that is why jewelry was so rare and prohibitive. There are two types of jewelry – stones and metals. Obviously both of them are unique because of their appearance. It seems that our fanatic desire to have jewelry is the result of some psychological peculiarities. Remember that barbarians liked all shiny and bright things even if those were absolutely useless. Probably we have inherited this weakness. But you know that jewelry gives a feeling of freedom and identity. </p>
<p><iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/oossOw2kkAE"" allowfullscreen="""" style=""line-height: 1.4;""></iframe></p>
<p>Our products are a combination of classic and modern style; we can satisfy any demands of customers, that is why we have so many fans. You will always be popular with our jewelry; the magical shine of our products will bring you the best of luck!</p>
<p>If you want to be more elegant and stylish you should try on our goods, they are worth you.</p>",Mesh,Ruby,Rings,true,Title,Default Title,,,,,654654654-56,0.0,shopify,0,deny,manual,256.00,,true,false,541265746854231,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/annie_costello_brown_mini_pompom_gold_tone_earrings_1.jpg?v=1592231035,1,,false,,,,,,,,,,,,,,,,,kg,,,active
annie_costello_brown_mini_pompom_gold_tone_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/annie_costello_brown_mini_pompom_gold_tone_earrings_2.jpg?v=1592231035,2,,,,,,,,,,,,,,,,,,,,,,
annie_costello_brown_mini_pompom_gold_tone_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/annie_costello_brown_mini_pompom_gold_tone_earrings_3.jpg?v=1592231035,3,,,,,,,,,,,,,,,,,,,,,,
annie_costello_brown_mini_pompom_gold_tone_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/annie_costello_brown_mini_pompom_gold_tone_earrings_4.jpg?v=1592231035,4,,,,,,,,,,,,,,,,,,,,,,
annie_costello_brown_mini_pompom_gold_tone_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/annie_costello_brown_mini_pompom_gold_tone_earrings_5.jpg?v=1592231035,5,,,,,,,,,,,,,,,,,,,,,,
annie_costello_brown_circle_scroll_silver_hoop_earrings,Annie Costello Brown Circle Scroll Silver Hoop Earrings,"<h2 style=""text-align: center;"">Probably we have inherited this weakness</h2>
<p><iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/oossOw2kkAE"" allowfullscreen=""""></iframe></p>
<p>We have a tremendous variety in comparison to all of our competitors. Our collection is like a sea pearl among simple stones. Our devoted clients have noticed that our goods are the index of true, elegant taste. <br>We promise that high quality and fair price of our jewelry will be a pleasant surprise for you. Our precious stones and metals are really reliable and fancy. Nowadays fashion is very important for many customers and that’s why we are always in touch with the latest fashion tendencies.</p>
<p>Our products are a combination of classic and modern style; we can satisfy any demands of customers, that is why we have so many fans. If you want to be more elegant and stylish you should try on our goods, they are worth you.</p>
<p>You will always be popular with our jewelry; the magical shine of our products will bring you the <strong>best of luck!</strong></p>",Out of retirement,Platinum,Necklaces,true,Title,Default Title,,,,,327038,32600.0,shopify,100,deny,manual,360.00,450.00,true,true,555-6322-1,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/annie_costello_brown_circle_scroll_silver_hoop_earrings_1.jpg?v=1592231024,1,,false,,,,,,,,,,,,,,,,,kg,,,active
annie_costello_brown_circle_scroll_silver_hoop_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/annie_costello_brown_circle_scroll_silver_hoop_earrings_2.jpg?v=1592231024,2,,,,,,,,,,,,,,,,,,,,,,
annie_costello_brown_circle_scroll_silver_hoop_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/annie_costello_brown_circle_scroll_silver_hoop_earrings_3.jpg?v=1592231024,3,,,,,,,,,,,,,,,,,,,,,,
annie_costello_brown_circle_scroll_silver_hoop_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/annie_costello_brown_circle_scroll_silver_hoop_earrings_4.jpg?v=1592231024,4,,,,,,,,,,,,,,,,,,,,,,
annie_costello_brown_circle_scroll_silver_hoop_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/annie_costello_brown_circle_scroll_silver_hoop_earrings_5.jpg?v=1592231024,5,,,,,,,,,,,,,,,,,,,,,,
anissa_kermiche_reine_14_karat_gold_diamond_and_pearl_earring,Anissa Kermiche Reine 14 Karat Gold Diamond And Pearl Earring,"<h2 style=""text-align: center;"">Our collection is like a sea pearl among simple stones</h2>
<p>Our devoted clients have noticed that our goods are the index of true, elegant taste. <br>We promise that high quality and fair price of our jewelry will be a pleasant surprise for you. Our precious stones and metals are really reliable and fancy. Nowadays fashion is very important for many customers and that’s why we are always in touch with the latest fashion tendencies.</p>
<p><iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/oossOw2kkAE"" allowfullscreen="""" style=""line-height: 1.4;""></iframe></p>
<p>Only kings and emperors, priests and pirates could own the jewelry.  Ancients believed that precious stones have always had some magical power that is why jewelry was so rare and prohibitive. There are two types of jewelry – stones and metals. Obviously both of them are unique because of their appearance. It seems that our fanatic desire to have jewelry is the result of some psychological peculiarities. Remember that barbarians liked all shiny and bright things even if those were absolutely useless. Probably we have inherited this weakness. But you know that jewelry gives a feeling of freedom and identity. </p>
<p>If you want to be more elegant and stylish you should try on our goods, they are worth you.</p>
<p> You will always be popular with our jewelry; the magical shine of our products will bring you the <strong>best of luck!</strong></p>",Lynn,Gold,Earrings,true,Stone,Diamond,,,,,327AE-6,2000.0,,99,deny,manual,115.00,,false,true,327038522,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_reine_14_karat_gold_diamond_and_pearl_earring_1.jpg?v=1592231014,1,,false,,,,,,,,,,,,,,,,,kg,,,active
anissa_kermiche_reine_14_karat_gold_diamond_and_pearl_earring,,,,,,,,Ruby,,,,,556-62225,2000.0,,1,deny,manual,99.00,130.00,true,true,48245687465,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_reine_14_karat_gold_diamond_and_pearl_earring_2.jpg?v=1592231014,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_reine_14_karat_gold_diamond_and_pearl_earring_2.jpg?v=1592231014,kg,,,
anissa_kermiche_reine_14_karat_gold_diamond_and_pearl_earring,,,,,,,,Emerald,,,,,64554,7000.0,shopify,50,deny,manual,145.00,,true,true,2353565467,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_reine_14_karat_gold_diamond_and_pearl_earring_3.jpg?v=1592231014,3,,,,,,,,,,,,,,,,,,,kg,,,
anissa_kermiche_reine_14_karat_gold_diamond_and_pearl_earring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_reine_14_karat_gold_diamond_and_pearl_earring_4.jpg?v=1592231014,4,,,,,,,,,,,,,,,,,,,,,,
anissa_kermiche_reine_14_karat_gold_diamond_and_pearl_earring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_reine_14_karat_gold_diamond_and_pearl_earring_5.jpg?v=1592231014,5,,,,,,,,,,,,,,,,,,,,,,
anissa_kermiche_oval_14_karat_gold_pearl_ring,Anissa Kermiche Oval 14 Karat Gold Pearl Ring,"<h2 style=""text-align: center;"">If you are a true fan, you’ll love it!</h2>
<p>There are two types of jewelry – stones and metals. Obviously both of them are unique because of their appearance. It seems that our fanatic desire to have jewelry is the result of some psychological peculiarities. Remember that barbarians liked all shiny and bright things even if those were absolutely useless. Probably we have inherited this weakness. But you know that jewelry gives a feeling of freedom and identity. </p>
<p>Only kings and emperors, priests and pirates could own the jewelry.  Ancients believed that precious stones have always had some magical power that is why jewelry was so rare and prohibitive. There are two types of jewelry – stones and metals. Obviously both of them are unique because of their appearance. It seems that our fanatic desire to have jewelry is the result of some psychological peculiarities. Remember that barbarians liked all shiny and bright things even if those were absolutely useless. Probably we have inherited this weakness. But you know that jewelry gives a feeling of freedom and identity. </p>
<p>If you want to be more elegant and stylish you should try on our goods, they are worth you.</p>
<p> You will always be popular with our jewelry; the magical shine of our products will bring you the <strong>best of luck!</strong></p>",Hammered,Emerald,Bracelets,true,Title,Default Title,,,,,,0.0,shopify,98,deny,manual,95.00,,true,true,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_oval_14_karat_gold_pearl_ring_1.jpg?v=1592231002,1,,false,,,,,,,,,,,,,,,,,kg,,,active
anissa_kermiche_oval_14_karat_gold_pearl_ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_oval_14_karat_gold_pearl_ring_2.jpg?v=1592231002,2,,,,,,,,,,,,,,,,,,,,,,
anissa_kermiche_oval_14_karat_gold_pearl_ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_oval_14_karat_gold_pearl_ring_3.jpg?v=1592231002,3,,,,,,,,,,,,,,,,,,,,,,
anissa_kermiche_oval_14_karat_gold_pearl_ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_oval_14_karat_gold_pearl_ring_4.jpg?v=1592231002,4,,,,,,,,,,,,,,,,,,,,,,
anissa_kermiche_oval_14_karat_gold_pearl_ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_oval_14_karat_gold_pearl_ring_5.jpg?v=1592231002,5,,,,,,,,,,,,,,,,,,,,,,
anissa_kermiche_14_karat_gold_multi_stone_ear_cuff,Anissa Kermiche 14 Karat Gold Multi Stone Ear Cuff,"<h2 style=""text-align: center;"">There are two types of jewelry – stones and metals</h2>
<p>Precious metals have always been a detector of prosperity and high social rank. Just remember that jewelry was always a very inaccessible good for ordinary people. Only kings and emperors, priests and pirates could own the jewelry.  Ancients believed that precious stones have always had some magical power that is why jewelry was so rare and prohibitive. There are two types of jewelry – stones and metals. Obviously both of them are unique because of their appearance. It seems that our fanatic desire to have jewelry is the result of some psychological peculiarities. Remember that barbarians liked all shiny and bright things even if those were absolutely useless. Probably we have inherited this weakness. But you know that jewelry gives a feeling of freedom and identity. </p>
<p><iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/oossOw2kkAE"" allowfullscreen="""" style=""line-height: 1.4;""></iframe></p>
<p>Our products are a combination of classic and modern style; we can satisfy any demands of customers, that is why we have so many fans. You will always be popular with our jewelry; the magical shine of our products will bring you the best of luck!</p>
<p>If you want to be more elegant and stylish you should try on our goods, they are worth you.</p>",Band,Diamond,Rings,true,Stone,Diamond,Size,17,Metal,white-gold,,4990.015021607,shopify,100,continue,manual,100.00,115.00,true,true,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_14_karat_gold_multi_stone_ear_cuff_1.jpg?v=1592230992,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_14_karat_gold_multi_stone_ear_cuff_1.jpg?v=1592230992,lb,,,active
anissa_kermiche_14_karat_gold_multi_stone_ear_cuff,,,,,,,,Ruby,,17,,white-gold,,5000.0,shopify,100,deny,manual,90.00,125.00,true,true,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_14_karat_gold_multi_stone_ear_cuff_2.jpg?v=1592230992,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_14_karat_gold_multi_stone_ear_cuff_2.jpg?v=1592230992,kg,,,
anissa_kermiche_14_karat_gold_multi_stone_ear_cuff,,,,,,,,Diamond,,19,,white-gold,,1134.0007696661876,shopify,1,deny,manual,89.00,92.00,true,true,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_14_karat_gold_multi_stone_ear_cuff_3.jpg?v=1592230992,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_14_karat_gold_multi_stone_ear_cuff_3.jpg?v=1592230992,oz,,,
anissa_kermiche_14_karat_gold_multi_stone_ear_cuff,,,,,,,,Ruby,,19,,yellow-gold,,100.0,shopify,13,continue,manual,100.00,110.00,true,true,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_14_karat_gold_multi_stone_ear_cuff_4.jpg?v=1592230992,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_14_karat_gold_multi_stone_ear_cuff_4.jpg?v=1592230992,g,,,
anissa_kermiche_14_karat_gold_multi_stone_ear_cuff,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/anissa_kermiche_14_karat_gold_multi_stone_ear_cuff_5.jpg?v=1592230992,5,,,,,,,,,,,,,,,,,,,,,,
alighieri_the_remedy_chapter_i_gold_plated_pearl_necklace,Alighieri The Remedy Chapter I Gold Plated Pearl Necklace,"<h2 style=""text-align: center;"">Probably we have inherited this weakness</h2>
<p><iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/oossOw2kkAE"" allowfullscreen=""""></iframe></p>
<p>We have a tremendous variety in comparison to all of our competitors. Our collection is like a sea pearl among simple stones. Our devoted clients have noticed that our goods are the index of true, elegant taste. <br>We promise that high quality and fair price of our jewelry will be a pleasant surprise for you. Our precious stones and metals are really reliable and fancy. Nowadays fashion is very important for many customers and that’s why we are always in touch with the latest fashion tendencies.</p>
<p>Our products are a combination of classic and modern style; we can satisfy any demands of customers, that is why we have so many fans. If you want to be more elegant and stylish you should try on our goods, they are worth you.</p>
<p>You will always be popular with our jewelry; the magical shine of our products will bring you the <strong>best of luck!</strong></p>",Mesh,Ruby,Necklaces,true,Title,Default Title,,,,,654654654-56,0.0,shopify,0,deny,manual,65.00,,true,false,541265746854231,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_the_remedy_chapter_i_gold_plated_pearl_necklace_1.jpg?v=1592230983,1,,false,,,,,,,,,,,,,,,,,kg,,,active
alighieri_the_remedy_chapter_i_gold_plated_pearl_necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_the_remedy_chapter_i_gold_plated_pearl_necklace_2.jpg?v=1592230983,2,,,,,,,,,,,,,,,,,,,,,,
alighieri_the_remedy_chapter_i_gold_plated_pearl_necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_the_remedy_chapter_i_gold_plated_pearl_necklace_3.jpg?v=1592230983,3,,,,,,,,,,,,,,,,,,,,,,
alighieri_the_remedy_chapter_i_gold_plated_pearl_necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_the_remedy_chapter_i_gold_plated_pearl_necklace_4.jpg?v=1592230983,4,,,,,,,,,,,,,,,,,,,,,,
alighieri_the_remedy_chapter_i_gold_plated_pearl_necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_the_remedy_chapter_i_gold_plated_pearl_necklace_5.jpg?v=1592230983,5,,,,,,,,,,,,,,,,,,,,,,
alighieri_the_night_shift_gold_plated_earrings,Alighieri The Night Shift Gold Plated Earrings,"<h2 style=""text-align: center;"">Our collection is like a sea pearl among simple stones</h2>
<p>Our devoted clients have noticed that our goods are the index of true, elegant taste. <br>We promise that high quality and fair price of our jewelry will be a pleasant surprise for you. Our precious stones and metals are really reliable and fancy. Nowadays fashion is very important for many customers and that’s why we are always in touch with the latest fashion tendencies.</p>
<p><iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/oossOw2kkAE"" allowfullscreen="""" style=""line-height: 1.4;""></iframe></p>
<p>Only kings and emperors, priests and pirates could own the jewelry.  Ancients believed that precious stones have always had some magical power that is why jewelry was so rare and prohibitive. There are two types of jewelry – stones and metals. Obviously both of them are unique because of their appearance. It seems that our fanatic desire to have jewelry is the result of some psychological peculiarities. Remember that barbarians liked all shiny and bright things even if those were absolutely useless. Probably we have inherited this weakness. But you know that jewelry gives a feeling of freedom and identity. </p>
<p>If you want to be more elegant and stylish you should try on our goods, they are worth you.</p>
<p> You will always be popular with our jewelry; the magical shine of our products will bring you the <strong>best of luck!</strong></p>",Out of retirement,Platinum,Earrings,true,Title,Default Title,,,,,327038,32600.0,shopify,100,deny,manual,410.00,450.00,true,true,555-6322-1,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_the_night_shift_gold_plated_earrings_1.jpg?v=1592230973,1,,false,,,,,,,,,,,,,,,,,kg,,,active
alighieri_the_night_shift_gold_plated_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_the_night_shift_gold_plated_earrings_2.jpg?v=1592230973,2,,,,,,,,,,,,,,,,,,,,,,
alighieri_the_night_shift_gold_plated_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_the_night_shift_gold_plated_earrings_3.jpg?v=1592230973,3,,,,,,,,,,,,,,,,,,,,,,
alighieri_the_night_shift_gold_plated_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_the_night_shift_gold_plated_earrings_4.jpg?v=1592230973,4,,,,,,,,,,,,,,,,,,,,,,
alighieri_the_night_shift_gold_plated_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_the_night_shift_gold_plated_earrings_5.jpg?v=1592230973,5,,,,,,,,,,,,,,,,,,,,,,
alighieri_surreal_gold_plated_earrings,Alighieri Surreal Gold Plated Earrings,"<h2 style=""text-align: center;"">If you are a true fan, you’ll love it!</h2>
<p>There are two types of jewelry – stones and metals. Obviously both of them are unique because of their appearance. It seems that our fanatic desire to have jewelry is the result of some psychological peculiarities. Remember that barbarians liked all shiny and bright things even if those were absolutely useless. Probably we have inherited this weakness. But you know that jewelry gives a feeling of freedom and identity. </p>
<p>Only kings and emperors, priests and pirates could own the jewelry.  Ancients believed that precious stones have always had some magical power that is why jewelry was so rare and prohibitive. There are two types of jewelry – stones and metals. Obviously both of them are unique because of their appearance. It seems that our fanatic desire to have jewelry is the result of some psychological peculiarities. Remember that barbarians liked all shiny and bright things even if those were absolutely useless. Probably we have inherited this weakness. But you know that jewelry gives a feeling of freedom and identity. </p>
<p>If you want to be more elegant and stylish you should try on our goods, they are worth you.</p>
<p> You will always be popular with our jewelry; the magical shine of our products will bring you the <strong>best of luck!</strong></p>",Lynn,Gold,Bracelets,true,Stone,Diamond,,,,,327AE-6,2000.0,,99,deny,manual,250.00,,false,true,327038522,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_surreal_gold_plated_earrings_1.jpg?v=1592230961,1,,false,,,,,,,,,,,,,,,,,kg,,,active
alighieri_surreal_gold_plated_earrings,,,,,,,,Ruby,,,,,556-62225,2000.0,,1,deny,manual,220.00,250.00,true,true,48245687465,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_surreal_gold_plated_earrings_2.jpg?v=1592230961,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_surreal_gold_plated_earrings_2.jpg?v=1592230961,kg,,,
alighieri_surreal_gold_plated_earrings,,,,,,,,Emerald,,,,,64554,7000.0,shopify,50,deny,manual,150.00,,true,true,2353565467,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_surreal_gold_plated_earrings_3.jpg?v=1592230961,3,,,,,,,,,,,,,,,,,,,kg,,,
alighieri_surreal_gold_plated_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_surreal_gold_plated_earrings_4.jpg?v=1592230961,4,,,,,,,,,,,,,,,,,,,,,,
alighieri_surreal_gold_plated_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_surreal_gold_plated_earrings_5.jpg?v=1592230961,5,,,,,,,,,,,,,,,,,,,,,,
alighieri_goodnight_moon_gold_plated_pearl_earrings,Alighieri Goodnight Moon Gold Plated Pearl Earrings,"<h2 style=""text-align: center;"">There are two types of jewelry – stones and metals</h2>
<p>Precious metals have always been a detector of prosperity and high social rank. Just remember that jewelry was always a very inaccessible good for ordinary people. Only kings and emperors, priests and pirates could own the jewelry.  Ancients believed that precious stones have always had some magical power that is why jewelry was so rare and prohibitive. There are two types of jewelry – stones and metals. Obviously both of them are unique because of their appearance. It seems that our fanatic desire to have jewelry is the result of some psychological peculiarities. Remember that barbarians liked all shiny and bright things even if those were absolutely useless. Probably we have inherited this weakness. But you know that jewelry gives a feeling of freedom and identity. </p>
<p><iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/oossOw2kkAE"" allowfullscreen="""" style=""line-height: 1.4;""></iframe></p>
<p>Our products are a combination of classic and modern style; we can satisfy any demands of customers, that is why we have so many fans. You will always be popular with our jewelry; the magical shine of our products will bring you the best of luck!</p>
<p>If you want to be more elegant and stylish you should try on our goods, they are worth you.</p>",Hammered,Emerald,Rings,true,Title,Default Title,,,,,,0.0,shopify,98,deny,manual,129.00,,true,true,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_goodnight_moon_gold_plated_pearl_earrings_1.jpg?v=1592230949,1,,false,,,,,,,,,,,,,,,,,kg,,,active
alighieri_goodnight_moon_gold_plated_pearl_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_goodnight_moon_gold_plated_pearl_earrings_2.jpg?v=1592230949,2,,,,,,,,,,,,,,,,,,,,,,
alighieri_goodnight_moon_gold_plated_pearl_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_goodnight_moon_gold_plated_pearl_earrings_3.jpg?v=1592230949,3,,,,,,,,,,,,,,,,,,,,,,
alighieri_goodnight_moon_gold_plated_pearl_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_goodnight_moon_gold_plated_pearl_earrings_4.jpg?v=1592230949,4,,,,,,,,,,,,,,,,,,,,,,
alighieri_goodnight_moon_gold_plated_pearl_earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_goodnight_moon_gold_plated_pearl_earrings_5.jpg?v=1592230949,5,,,,,,,,,,,,,,,,,,,,,,
alighieri_baby_lion_gold_plated_earrings,Alighieri Baby Lion Gold Plated Earrings,"<h2 style=""text-align: center;"">Probably we have inherited this weakness</h2>
<p><iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/oossOw2kkAE"" allowfullscreen=""""></iframe></p>
<p>We have a tremendous variety in comparison to all of our competitors. Our collection is like a sea pearl among simple stones. Our devoted clients have noticed that our goods are the index of true, elegant taste. <br>We promise that high quality and fair price of our jewelry will be a pleasant surprise for you. Our precious stones and metals are really reliable and fancy. Nowadays fashion is very important for many customers and that’s why we are always in touch with the latest fashion tendencies.</p>
<p>Our products are a combination of classic and modern style; we can satisfy any demands of customers, that is why we have so many fans. If you want to be more elegant and stylish you should try on our goods, they are worth you.</p>
<p>You will always be popular with our jewelry; the magical shine of our products will bring you the <strong>best of luck!</strong></p>",Band,Diamond,Necklaces,true,Stone,Diamond,Size,17,Metal,white-gold,,4990.015021607,shopify,100,continue,manual,120.00,120.00,true,true,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_baby_lion_gold_plated_earrings_1.jpg?v=1592230939,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_baby_lion_gold_plated_earrings_1.jpg?v=1592230939,lb,,,active
alighieri_baby_lion_gold_plated_earrings,,,,,,,,Ruby,,17,,white-gold,,5000.0,shopify,100,deny,manual,150.00,120.00,true,true,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_baby_lion_gold_plated_earrings_2.jpg?v=1592230939,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_baby_lion_gold_plated_earrings_2.jpg?v=1592230939,kg,,,
alighieri_baby_lion_gold_plated_earrings,,,,,,,,Diamond,,19,,white-gold,,1134.0007696661876,shopify,1,deny,manual,90.00,85.00,true,true,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_baby_lion_gold_plated_earrings_3.jpg?v=1592230939,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0410/0567/8751/products/alighieri_baby_lion_gold_plated_earrings_3.jpg?v=1592230939,oz,,,
